customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Target,Tenure_Group,Service_Count,Estimated_Billed_Value,Charge_per_Tenure_Month,Streaming_Adoption,Churn_Probability,Risk_Band,Expected_Revenue_at_Risk,Normalized_Value,Retention_Priority_Score,High_Value,High_Risk,Retention_Segment
2067-QYTCF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,No,0,49-72,6,7113.6,108.646875,1,0.3070697839466678,Medium,68.37990212738514,0.8316297824456114,0.25536837761918824,True,True,Priority Retention
6518-LGAOV,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,1,25-48,5,3990.0,105.9578947368421,1,0.5478836588749234,Medium,80.4534038901329,0.46549137284321074,0.25503511652804944,True,True,Priority Retention
8610-WFCJF,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes,1,49-72,3,4684.4,97.62244897959184,1,0.4653403654927467,Medium,69.10016021728515,0.54688672168042,0.2544884669498967,True,True,Priority Retention
2027-WKXMW,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,No,0,49-72,6,6851.25,109.07460317460315,1,0.31736669740937595,Medium,69.26480747759342,0.8008779538634658,0.2541719912456267,True,True,Priority Retention
6661-HBGWL,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Yes,1,25-48,5,4399.5,102.93928571428572,1,0.49238772402614844,Medium,77.18238016963005,0.5134916541635408,0.252836986900008,True,True,Priority Retention
0100-DUVFC,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,No,0,49-72,5,7336.0,104.41357142857144,1,0.29473858071329173,Low,62.3057056427002,0.8576987996999249,0.2527969269030498,True,False,Loyal / High Value
8016-NCFVO,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,No,0,49-72,7,6407.5,116.04636363636364,1,0.3371689048664931,Medium,76.62027955055237,0.7488629969992497,0.25249331659327695,True,True,Priority Retention
3692-JHONH,Female,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,No,0,49-72,5,5538.0,108.1125,1,0.3869120330810902,Medium,69.6292821764946,0.6469429857464365,0.2503100259027045,True,True,Priority Retention
0939-YAPAF,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,1,25-48,4,3508.75,100.78857142857144,1,0.6113891892537368,High,79.62232674658298,0.4090807858214553,0.2501075699826611,True,True,Priority Retention
5649-RXQTV,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,5038.15,No,0,49-72,5,5049.0,98.78725490196078,1,0.4241455823325341,Medium,67.20249098539352,0.589623968492123,0.25008640147331124,True,True,Priority Retention
1833-TCXKK,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,No,0,25-48,5,4848.75,108.50666666666667,1,0.43868226551588735,Medium,74.44485048949718,0.5661513034508626,0.24836053642259703,True,True,Priority Retention
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,25-48,4,3401.7,102.3529411764706,1,0.6249582599033976,High,80.45199173390866,0.39653272693173286,0.2478164030180049,True,True,Priority Retention
5380-WJKOV,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,3549.25,Yes,1,25-48,5,3615.8999999999996,104.38970588235294,1,0.5874580649754583,Medium,83.45362218618392,0.4216405663915978,0.24769615124756428,True,True,Priority Retention
1587-FKLZB,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,Yes,1,49-72,4,6567.0,103.36590909090908,1,0.32259946831913516,Medium,63.04373934864998,0.7675590772693173,0.24761415023060773,True,True,Priority Retention
7028-DVOIQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,Yes,1,25-48,4,3466.75,97.02285714285716,1,0.6087159924032309,High,77.86179104447365,0.4041576800450112,0.24601724329598645,True,True,Priority Retention
3545-CNWRG,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,0,49-72,4,4819.15,99.7795918367347,1,0.4367480633086016,Medium,68.61588971614837,0.5626816860465115,0.24575013664003248,True,True,Priority Retention
4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,Yes,1,25-48,4,3549.0,99.89428571428572,1,0.5938511066722999,Medium,79.98729976415635,0.41379876219054756,0.24573485286648453,True,True,Priority Retention
0147-ESWWR,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,No,0,25-48,4,3948.75,101.26025641025642,1,0.5332536884355846,Medium,78.0552676320076,0.4606561796699174,0.24564660690962883,True,True,Priority Retention
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,49-72,4,6862.05,101.55942028985508,1,0.305760642125317,Medium,63.335977256298065,0.8021438953488371,0.24526403251876353,True,True,Priority Retention
2360-RDGRO,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,No,0,49-72,5,6776.25,104.81461538461538,1,0.30936169402194447,Medium,66.56567917764187,0.792086693548387,0.2450412813283698,True,True,Priority Retention
6899-PPEEA,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,Yes,1,25-48,3,3572.35,96.76486486486488,1,0.5869982215975751,Medium,75.83779115974903,0.4165357745686421,0.24450575890356135,True,True,Priority Retention
9079-YEXQJ,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,Yes,1,49-72,6,5999.4,111.38611111111112,1,0.34761637469863926,Medium,69.42512333989143,0.701026819204801,0.24368840145849135,True,True,Priority Retention
5055-MGMGF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,0,49-72,5,6828.25,106.38384615384616,1,0.304601470893617,Medium,65.74265825748444,0.7981819673668417,0.24312740130070098,True,True,Priority Retention
9661-ACXBS,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,1,25-48,5,4418.400000000001,104.7797619047619,1,0.4713504798396023,Medium,75.32305166721345,0.5157070517629407,0.24307876630512876,True,True,Priority Retention
2832-KJCRD,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,No,0,25-48,5,3938.7000000000003,104.96052631578948,1,0.5284364472342828,Medium,78.53883262574674,0.4594781507876969,0.24280500158402865,True,True,Priority Retention
8785-CJSHH,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,No,0,49-72,4,5988.0,99.7625,1,0.345511384263689,Medium,64.59697136878967,0.6996905476369092,0.24175104967024713,True,True,Priority Retention
1891-FZYSA,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,6143.15,Yes,1,49-72,3,6206.55,89.03115942028985,1,0.3329646370961913,Medium,58.294537872076035,0.7253082801950487,0.241502008298007,True,True,Priority Retention
8058-DMYRU,Male,1,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,4931.8,No,0,49-72,3,4862.7,91.32962962962964,1,0.42517696842406316,Medium,64.23289487063884,0.5677864778694672,0.2414097333727165,True,True,Priority Retention
6851-WEFYX,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,3437.5,No,0,25-48,4,3528.0,98.21428571428572,1,0.5867889563546974,Medium,79.51400213241577,0.41133720930232553,0.24136813175636535,True,True,Priority Retention
2632-UCGVD,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,Yes,1,49-72,4,6603.3,104.11969696969696,1,0.31240810408464237,Medium,64.82900102734565,0.7718140472618154,0.2411209632109583,True,True,Priority Retention
7279-BUYWN,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,Yes,1,25-48,6,4641.2,114.3780487804878,1,0.4442439431443098,Medium,79.8800963640213,0.5418229557389347,0.2407015663435692,True,True,Priority Retention
5219-YIPTK,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes,1,25-48,5,3445.2000000000003,103.32121212121211,1,0.5971019275569105,Medium,81.17554607391358,0.4016316579144786,0.23981503710861285,True,True,Priority Retention
6583-QGCSI,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.05,4367.35,Yes,1,49-72,3,4402.5,87.34700000000001,1,0.46634154111836024,Medium,64.63673737049102,0.513843304576144,0.23962647854938998,True,True,Priority Retention
2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,No,0,25-48,4,4212.599999999999,100.54642857142856,1,0.48383391958432237,Medium,75.23992195129394,0.4915838334583645,0.23784493294644724,True,True,Priority Retention
2809-ZMYOQ,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No,0,25-48,4,3243.2,104.215625,1,0.625287752304973,High,80.13271681666373,0.3779538634658664,0.23632992176155226,True,True,Priority Retention
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,Yes,1,25-48,4,3569.4,100.43333333333334,1,0.5657998308373458,Medium,76.52942292094231,0.41618998499624904,0.23548022310707517,True,True,Priority Retention
1254-IZEYF,Female,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,Yes,1,25-48,4,3098.4500000000003,102.79516129032258,1,0.6514261523150722,High,81.02047508955002,0.3609867310577644,0.23515619724975523,True,True,Priority Retention
9168-INPSZ,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.15,4495.65,No,0,25-48,5,4582.6,102.17386363636363,1,0.43710649818702396,Medium,75.78586352765561,0.5349540510127532,0.2338318919291471,True,True,Priority Retention
2107-FBPTK,Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,3121.1,No,0,25-48,5,3123.0,104.03666666666666,1,0.6425336965517761,High,83.6475947856903,0.36386440360090017,0.23379514028929377,True,True,Priority Retention
8384-FZBJK,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,5611.7,No,0,49-72,4,5734.2,98.45087719298245,1,0.34886763986245395,Medium,62.837589538097376,0.6699409227306826,0.23372070856032787,True,True,Priority Retention
4523-WXCEF,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes,1,49-72,4,5964.9,102.37118644067796,1,0.33455216486275907,Medium,60.107343184947965,0.6969828394598648,0.23317711781349063,True,False,Loyal / High Value
6116-RFVHN,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.45,3414.65,No,0,25-48,4,3415.3,100.43088235294118,1,0.5850247313112505,Medium,77.79320354759693,0.39812687546886716,0.23291406834896172,True,True,Priority Retention
4690-PKDQG,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.55,3930.6,No,0,25-48,4,4013.1,93.58571428571427,1,0.49698301362987385,Medium,70.79723034203052,0.468199081020255,0.2326869902641838,True,True,Priority Retention
4021-RQSNY,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,Yes,1,25-48,4,2856.5,103.59137931034483,1,0.6973116606957893,High,82.53249663114548,0.3326261252813203,0.23194407581072313,True,True,Priority Retention
7881-INRLC,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Yes,1,25-48,4,4538.25,105.33333333333331,1,0.4353957262832454,Medium,71.92880207300186,0.5297554857464365,0.2306532744691032,True,True,Priority Retention
7599-FKVXZ,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,Yes,1,25-48,5,4458.3,107.4452380952381,1,0.43867463597482564,Medium,74.75530000329017,0.5203840022505626,0.2282792627543884,True,True,Priority Retention
3957-LXOLK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,Yes,1,25-48,5,2972.2000000000003,112.58928571428572,1,0.6579726345603327,High,85.97772301435471,0.3461881095273818,0.22778230247919246,True,True,Priority Retention
2302-ANTDP,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,Yes,1,25-48,7,5637.6,113.31041666666664,1,0.34433036740588374,Medium,75.42992447912694,0.6586177794448612,0.22678210197629636,True,True,Priority Retention
9835-ZIITK,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,1,49-72,6,7316.099999999999,113.51136363636364,1,0.26476842569984893,Low,63.38401606678963,0.8553661852963239,0.22647395827779296,True,False,Loyal / High Value
8709-KRDVL,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,No,0,25-48,4,3300.0,100.62424242424242,1,0.5880122406428898,Medium,77.36803889274597,0.3846117779444861,0.22615643332678287,True,True,Priority Retention
5857-TYBCJ,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,4040.2,No,0,25-48,3,3924.8,91.82272727272726,1,0.49337098597723716,Medium,66.57144176959991,0.4578488372093023,0.22588933224248503,True,True,Priority Retention
4039-HEUNW,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,3436.1,Yes,1,25-48,4,3474.0,95.44722222222222,1,0.555984030759139,Medium,74.48966124653816,0.4050075018754688,0.2251777033804127,True,True,Priority Retention
2615-YVMYX,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,No,0,49-72,6,7632.5,108.64154929577464,1,0.25210962752488736,Low,58.99451896548271,0.8924535821455363,0.2249961401779626,True,False,Loyal / High Value
6393-WRYZE,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Yes,1,25-48,3,3320.1000000000004,94.33970588235294,1,0.5814109736240824,Medium,75.79122095704079,0.38696783570892723,0.22498734612073137,True,True,Priority Retention
5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,No,0,49-72,5,7423.5,107.915,1,0.2585832684292192,Low,61.43102147877216,0.8679552700675168,0.22443871058442413,True,False,Loyal / High Value
6988-CJEYV,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.7,4920.55,No,0,49-72,4,4836.3,100.41938775510204,1,0.3968951487456543,Medium,65.13820806741715,0.5646919542385596,0.2241234971729873,True,True,Priority Retention
7821-DPRQE,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,No,0,49-72,6,7323.6,107.66029411764706,1,0.2609801171401667,Low,65.57430074214936,0.8562453113278319,0.2234630016510561,True,True,Priority Retention
3001-CBHLQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9,3351.55,Yes,1,25-48,5,3356.8,104.7359375,1,0.5690720660049755,Medium,81.6663153231144,0.3912696924231057,0.22266065223234807,True,True,Priority Retention
3001-UNBTL,Male,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No,0,25-48,4,3014.55,102.2344827586207,1,0.6329093936466945,High,82.6657974421978,0.3511522411852963,0.22224755204626373,True,True,Priority Retention
8868-WOZGU,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.7,2979.5,Yes,1,25-48,5,2959.6,106.41071428571428,1,0.6437834430353759,High,85.04235801100731,0.34471117779444854,0.2219193488932897,True,True,Priority Retention
5035-PGZXH,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,0,49-72,5,5980.8,105.61428571428571,1,0.3172869398926485,Medium,62.81479818820953,0.6988465866466617,0.22173489493154191,True,False,Loyal / High Value
3318-OSATS,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,1,25-48,3,3340.75,99.25857142857144,1,0.566097870400058,Medium,74.39759784340859,0.3893883627156789,0.22043192289191116,True,True,Priority Retention
8535-SFUTN,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,0,49-72,5,6493.45,103.2811475409836,1,0.28995944103139115,Low,64.48438694775105,0.75893778132033,0.22006117484924706,True,True,Priority Retention
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,25-48,3,3118.5,94.10757575757576,1,0.6035465619204528,High,74.57609438896179,0.36333692798199546,0.2192907537022725,True,True,Priority Retention
3685-YLCMQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,Yes,1,49-72,5,6069.700000000001,107.2344827586207,1,0.3090060254298785,Medium,62.614057776331904,0.709267160540135,0.21916782624644268,True,False,Loyal / High Value
2883-ILGWO,Male,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No,0,49-72,5,5979.3,103.75350877192982,1,0.313560760532839,Medium,65.83760494589806,0.69867076144036,0.219075735319297,True,True,Priority Retention
5118-MUEYH,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,0,25-48,5,5044.799999999999,105.90729166666668,1,0.37137440027501833,Medium,68.14182308912277,0.5891316579144784,0.21878841614101668,True,True,Priority Retention
6543-XRMYR,Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes,1,25-48,4,2991.0,98.91166666666666,1,0.6251211878966995,High,79.27330363392831,0.3483917854463615,0.21778708677168157,True,True,Priority Retention
2587-EKXTS,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,4915.15,No,0,25-48,6,4906.0,111.70795454545454,1,0.3791625271238308,Medium,73.21595737338066,0.5728619654913728,0.21720779052883366,True,True,Priority Retention
4803-AXVYP,Female,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,Yes,1,25-48,4,3782.9,98.26973684210526,1,0.49153280774783337,Medium,73.97274967432021,0.44121577269317325,0.21687202757450527,True,True,Priority Retention
4176-FXYBO,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.55,6118.95,No,0,49-72,6,5915.7,113.31388888888888,1,0.31374676636803445,Medium,67.28252101838588,0.6912157726931732,0.21686671354506543,True,True,Priority Retention
8012-SOUDQ,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.25,3838.75,No,0,25-48,3,3880.75,89.27325581395348,1,0.47853988952038107,Medium,66.19144140183926,0.452685436984246,0.2166280390019265,True,True,Priority Retention
8708-XPXHZ,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,Yes,1,25-48,3,3956.4,99.67380952380952,1,0.4686946110751937,Medium,67.66865358352662,0.4615528882220555,0.21632735143586865,True,True,Priority Retention
5019-GQVCR,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,No,0,25-48,2,3648.5499999999997,84.78139534883721,1,0.5073127555212611,Medium,63.737005409598346,0.4254676950487621,0.2158451887604671,True,True,Priority Retention
3336-JORSO,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,Yes,1,25-48,6,3644.85,110.77121212121212,1,0.5074538364039625,Medium,81.73161197006702,0.42503399287321825,0.21568513028560904,True,True,Priority Retention
1323-OOEPC,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.4,5149.5,Yes,1,49-72,4,5215.200000000001,97.16037735849056,1,0.35239109879980124,Medium,64.18698863983154,0.6091054013503376,0.2146433216667394,True,True,Priority Retention
0093-XWZFY,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,4036.85,Yes,1,25-48,5,4180.0,100.92125,1,0.4398076371279602,Medium,74.58353692293167,0.4877625656414103,0.21452170147422026,True,True,Priority Retention
9647-ERGBE,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,1,25-48,4,3001.5,101.53833333333334,1,0.6128742844659141,High,77.81805151104926,0.3496225618904726,0.21427467745176315,True,True,Priority Retention
